,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
4483,-118.19,34.06,47.0,2324.0,658.0,3020.0,594.0,1.1868,<1H OCEAN,93800.0
7147,-118.14,34.03,44.0,2003.0,390.0,1291.0,392.0,4.0625,<1H OCEAN,201100.0
2864,-118.91,35.37,32.0,4121.0,755.0,2590.0,721.0,3.3462,INLAND,67600.0
1311,-121.84,37.99,15.0,2380.0,385.0,1292.0,388.0,4.6029,INLAND,142600.0
7295,-118.21,33.97,35.0,1863.0,537.0,2274.0,510.0,2.1005,<1H OCEAN,171300.0
696,-122.1,37.69,41.0,746.0,,387.0,161.0,3.9063,NEAR BAY,178400.0
1947,-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,INLAND,167400.0
12859,-121.39,38.67,35.0,562.0,174.0,240.0,106.0,0.9338,INLAND,112500.0
40,-122.26,37.83,52.0,1665.0,419.0,946.0,395.0,2.0978,NEAR BAY,155400.0
10024,-121.24,39.22,14.0,983.0,163.0,399.0,161.0,2.2917,INLAND,145100.0
6257,-117.96,34.05,35.0,1254.0,263.0,1092.0,268.0,4.6364,<1H OCEAN,163100.0
2982,-119.03,35.33,21.0,3057.0,698.0,1627.0,680.0,2.7083,INLAND,84700.0
4550,-118.23,34.05,52.0,346.0,270.0,346.0,251.0,2.5313,<1H OCEAN,225000.0
4723,-118.37,34.05,41.0,2369.0,544.0,1252.0,522.0,2.9883,<1H OCEAN,296100.0
13010,-121.25,38.72,15.0,6838.0,941.0,3166.0,926.0,5.2177,INLAND,162700.0
15047,-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,<1H OCEAN,296400.0
12486,-121.48,38.57,47.0,2438.0,804.0,1148.0,747.0,1.4301,INLAND,141700.0
10634,-117.79,33.71,16.0,3114.0,463.0,1641.0,469.0,6.2162,<1H OCEAN,283200.0
1769,-122.34,37.95,38.0,1340.0,298.0,766.0,241.0,3.2833,NEAR BAY,111700.0
11973,-117.41,34.0,26.0,2372.0,621.0,1647.0,612.0,1.4719,INLAND,88600.0
10636,-117.79,33.7,6.0,1593.0,371.0,832.0,379.0,4.4286,<1H OCEAN,239500.0
681,-122.15,37.69,39.0,1670.0,308.0,957.0,335.0,5.1312,NEAR BAY,183600.0
5196,-118.27,33.94,43.0,1309.0,344.0,1182.0,340.0,1.6625,<1H OCEAN,88700.0
4733,-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,<1H OCEAN,338100.0
17086,-122.21,37.47,26.0,1777.0,555.0,1966.0,497.0,3.0472,NEAR OCEAN,211000.0
1825,-122.32,37.93,33.0,296.0,73.0,216.0,63.0,2.675,NEAR BAY,22500.0
15950,-122.44,37.72,49.0,1557.0,405.0,1173.0,385.0,3.4605,NEAR BAY,265000.0
1397,-122.07,37.96,34.0,1692.0,290.0,836.0,289.0,5.0172,NEAR BAY,197100.0
13400,-117.43,34.12,7.0,5954.0,1071.0,3567.0,1070.0,3.2056,INLAND,134100.0
4748,-118.35,34.05,52.0,1971.0,414.0,1065.0,409.0,3.6435,<1H OCEAN,195800.0
12206,-117.05,33.52,5.0,3471.0,530.0,1541.0,502.0,4.8083,<1H OCEAN,347700.0
17673,-121.88,37.3,16.0,2692.0,749.0,1674.0,681.0,2.6763,<1H OCEAN,191100.0
18487,-121.58,37.01,15.0,2873.0,547.0,1582.0,567.0,5.1519,INLAND,264700.0
9302,-122.55,38.02,27.0,4985.0,711.0,1928.0,742.0,6.4978,NEAR BAY,361500.0
13127,-121.31,38.28,16.0,1708.0,391.0,687.0,378.0,1.9485,INLAND,155400.0
3134,-118.34,34.86,11.0,7353.0,1482.0,3571.0,1308.0,2.8097,INLAND,130000.0
13873,-117.31,34.39,15.0,1703.0,273.0,847.0,266.0,3.7917,INLAND,123400.0
12785,-121.44,38.63,38.0,1673.0,399.0,1116.0,382.0,1.3302,INLAND,62200.0
8721,-118.36,33.83,36.0,1660.0,300.0,943.0,300.0,5.1984,<1H OCEAN,353600.0
5484,-118.46,33.98,32.0,2388.0,591.0,1009.0,556.0,5.2121,<1H OCEAN,466700.0
4082,-118.38,34.16,42.0,2358.0,546.0,1065.0,523.0,3.1289,<1H OCEAN,320600.0
4509,-118.2,34.05,50.0,1407.0,401.0,1526.0,385.0,2.29,<1H OCEAN,121800.0
11474,-117.99,33.71,17.0,1600.0,458.0,1803.0,432.0,2.7865,<1H OCEAN,216700.0
937,-122.03,37.54,35.0,1867.0,343.0,1213.0,338.0,4.8214,NEAR BAY,186000.0
19104,-122.51,38.17,8.0,5875.0,1115.0,2808.0,1029.0,3.6392,NEAR BAY,246300.0
1627,-122.18,37.88,36.0,542.0,119.0,231.0,121.0,4.9,NEAR BAY,354200.0
754,-122.04,37.67,29.0,1694.0,251.0,690.0,242.0,6.0501,NEAR BAY,254200.0
19105,-122.65,38.27,9.0,4764.0,816.0,2077.0,755.0,5.1391,<1H OCEAN,234500.0
5956,-117.87,34.13,32.0,1741.0,373.0,872.0,333.0,3.4219,<1H OCEAN,194500.0
711,-122.08,37.68,26.0,2607.0,682.0,1401.0,607.0,2.6563,NEAR BAY,184100.0
4177,-118.23,34.1,41.0,1353.0,379.0,1536.0,416.0,2.1687,<1H OCEAN,157000.0
4268,-118.31,34.1,36.0,2288.0,1033.0,3030.0,890.0,1.5328,<1H OCEAN,250000.0
18329,-122.15,37.45,52.0,2117.0,353.0,734.0,328.0,6.767,NEAR BAY,500001.0
564,-122.24,37.75,27.0,4051.0,753.0,1499.0,797.0,4.8711,NEAR BAY,286600.0
6188,-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,<1H OCEAN,160700.0
20549,-121.8,38.69,8.0,3544.0,691.0,2118.0,678.0,3.7477,INLAND,122200.0
17130,-122.15,37.47,38.0,1560.0,301.0,1331.0,316.0,3.0521,NEAR BAY,151500.0
7652,-118.27,33.83,28.0,2152.0,415.0,1623.0,429.0,4.35,<1H OCEAN,200500.0
15090,-116.92,32.81,17.0,1312.0,394.0,836.0,337.0,1.6686,<1H OCEAN,112500.0
18735,-122.4,40.51,20.0,1750.0,352.0,834.0,340.0,2.485,INLAND,100600.0
4419,-118.26,34.08,45.0,2225.0,827.0,2699.0,792.0,1.9209,<1H OCEAN,179200.0
20545,-121.75,38.55,26.0,4802.0,950.0,2199.0,939.0,3.7452,INLAND,227700.0
6950,-118.07,33.99,35.0,1625.0,302.0,1134.0,288.0,4.5595,<1H OCEAN,164900.0
7661,-118.22,33.83,42.0,1370.0,299.0,1018.0,328.0,4.4474,<1H OCEAN,160200.0
16746,-122.46,37.7,37.0,1028.0,275.0,904.0,261.0,3.5035,NEAR OCEAN,238600.0
9329,-122.47,37.95,16.0,3769.0,839.0,1986.0,815.0,3.9712,NEAR BAY,187500.0
20101,-120.25,37.93,13.0,493.0,76.0,196.0,68.0,3.375,INLAND,134100.0
4877,-118.25,34.02,50.0,180.0,89.0,356.0,76.0,2.1944,<1H OCEAN,158300.0
8617,-118.39,33.87,19.0,3303.0,584.0,1329.0,569.0,7.521,<1H OCEAN,340400.0
20065,-120.4,38.0,17.0,2098.0,370.0,912.0,354.0,2.6544,INLAND,112600.0
4722,-118.37,34.05,48.0,1266.0,234.0,539.0,222.0,4.005,<1H OCEAN,275000.0
18331,-122.15,37.45,52.0,568.0,91.0,219.0,75.0,6.1575,NEAR BAY,500001.0
15848,-122.44,37.74,23.0,6291.0,1269.0,2818.0,1198.0,4.2672,NEAR BAY,391900.0
1125,-121.59,39.75,20.0,908.0,206.0,481.0,211.0,2.2,INLAND,80800.0
1348,-121.93,38.01,9.0,2294.0,389.0,1142.0,365.0,5.3363,INLAND,160800.0
11766,-121.27,38.75,21.0,4812.0,1117.0,1985.0,1045.0,2.5083,INLAND,128500.0
18182,-122.03,37.37,30.0,1269.0,290.0,556.0,266.0,3.8125,<1H OCEAN,325000.0
10709,-117.71,33.6,25.0,1949.0,459.0,602.0,428.0,2.7601,<1H OCEAN,72500.0
1268,-121.7,37.94,36.0,1710.0,320.0,861.0,300.0,2.8828,INLAND,131100.0
1323,-121.88,38.03,52.0,1225.0,250.0,725.0,231.0,2.0,INLAND,101400.0
13272,-117.62,34.13,20.0,3216.0,516.0,1655.0,524.0,5.1261,INLAND,158800.0
8205,-118.16,33.78,33.0,2048.0,585.0,2074.0,597.0,2.0156,NEAR OCEAN,152700.0
13033,-121.2,38.66,17.0,1605.0,217.0,732.0,241.0,5.47,INLAND,204800.0
10505,-117.72,33.43,5.0,1889.0,359.0,616.0,246.0,3.8992,<1H OCEAN,500001.0
17315,-120.18,34.62,25.0,1337.0,219.0,671.0,225.0,3.1912,NEAR OCEAN,226400.0
20529,-121.78,38.55,12.0,10509.0,2186.0,5633.0,2138.0,2.9605,INLAND,204300.0
11073,-117.84,33.84,23.0,4388.0,864.0,2526.0,846.0,4.5217,<1H OCEAN,219400.0
20183,-119.16,34.28,30.0,413.0,98.0,400.0,112.0,4.0,NEAR OCEAN,219200.0
6991,-118.03,33.97,22.0,2185.0,623.0,1644.0,606.0,2.593,<1H OCEAN,192000.0
4272,-118.32,34.1,43.0,1615.0,734.0,1460.0,644.0,1.4005,<1H OCEAN,193800.0
14810,-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,5.3177,NEAR OCEAN,500001.0
3529,-118.53,34.26,18.0,3674.0,,1590.0,550.0,8.176,<1H OCEAN,308400.0
4614,-118.29,34.08,43.0,3056.0,1345.0,3920.0,1304.0,1.925,<1H OCEAN,300000.0
4054,-118.43,34.15,31.0,1856.0,425.0,795.0,426.0,2.8448,<1H OCEAN,360600.0
12013,-117.57,33.91,22.0,2620.0,396.0,1324.0,362.0,5.3735,INLAND,214600.0
12125,-117.24,33.93,12.0,7105.0,1447.0,4520.0,1333.0,3.2705,INLAND,113200.0
8997,-118.34,34.0,44.0,3183.0,513.0,1183.0,473.0,5.0407,<1H OCEAN,314900.0
9047,-118.09,34.71,5.0,5807.0,1182.0,2602.0,1007.0,2.4012,INLAND,159400.0
5974,-117.76,34.11,22.0,4935.0,954.0,2874.0,938.0,3.9825,INLAND,180500.0
8333,-118.31,33.93,37.0,1282.0,244.0,852.0,249.0,4.2917,<1H OCEAN,127900.0
11698,-117.97,33.89,17.0,1851.0,344.0,764.0,339.0,5.1315,<1H OCEAN,181800.0
6096,-117.87,34.12,34.0,1004.0,220.0,772.0,217.0,3.8571,<1H OCEAN,174500.0
5414,-118.45,34.01,40.0,1361.0,240.0,559.0,229.0,6.3516,<1H OCEAN,354300.0
10747,-117.89,33.62,24.0,1016.0,238.0,465.0,236.0,3.0625,<1H OCEAN,93800.0
515,-122.24,37.83,52.0,1757.0,246.0,585.0,227.0,5.8948,NEAR BAY,457800.0
3244,-119.57,36.1,36.0,1729.0,317.0,737.0,278.0,3.5313,INLAND,68800.0
14598,-117.18,32.81,19.0,6823.0,1509.0,3784.0,1509.0,3.1032,NEAR OCEAN,179500.0
12645,-121.47,38.52,26.0,2177.0,638.0,1971.0,560.0,1.2575,INLAND,66800.0
20263,-119.19,34.21,27.0,1887.0,487.0,1339.0,428.0,2.9185,NEAR OCEAN,224500.0
19014,-121.98,38.36,30.0,140.0,35.0,103.0,35.0,4.163,INLAND,112500.0
15926,-122.44,37.73,52.0,866.0,205.0,587.0,171.0,5.0224,NEAR BAY,261900.0
11822,-121.07,38.94,14.0,1710.0,294.0,839.0,297.0,4.7143,INLAND,150700.0
13126,-121.33,38.28,14.0,980.0,171.0,659.0,183.0,4.4306,INLAND,170100.0
9931,-122.3,38.29,20.0,1789.0,434.0,1113.0,398.0,2.4728,NEAR BAY,139700.0
7954,-118.16,33.87,32.0,1854.0,471.0,1363.0,478.0,2.6406,<1H OCEAN,156700.0
232,-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,NEAR BAY,263400.0
17352,-120.42,34.89,24.0,2020.0,307.0,855.0,283.0,5.0099,<1H OCEAN,162500.0
10509,-117.69,33.55,9.0,3856.0,571.0,1646.0,576.0,6.8007,<1H OCEAN,318300.0
6457,-118.06,34.11,36.0,2178.0,485.0,914.0,412.0,2.7656,INLAND,239500.0
17739,-121.79,37.3,10.0,5469.0,950.0,3083.0,906.0,5.9399,<1H OCEAN,241900.0
20609,-121.56,39.11,18.0,2171.0,480.0,1527.0,447.0,2.3011,INLAND,57500.0
9654,-120.65,36.98,26.0,1787.0,364.0,1548.0,362.0,1.7188,INLAND,49500.0
14471,-117.23,32.88,18.0,5566.0,1465.0,6303.0,1458.0,1.858,NEAR OCEAN,205000.0
10010,-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,INLAND,170400.0
17270,-119.72,34.41,35.0,871.0,145.0,354.0,154.0,4.3214,NEAR OCEAN,341800.0
12681,-121.39,38.55,18.0,1734.0,467.0,783.0,447.0,1.9044,INLAND,154300.0
5878,-118.35,34.16,45.0,1390.0,281.0,538.0,270.0,4.2212,<1H OCEAN,293800.0
5876,-118.34,34.17,49.0,3033.0,580.0,1284.0,561.0,4.1161,<1H OCEAN,232500.0
14955,-116.97,32.75,28.0,3519.0,583.0,1720.0,590.0,4.7973,<1H OCEAN,186900.0
12764,-121.4,38.61,33.0,3512.0,825.0,1515.0,782.0,1.9908,INLAND,118800.0
859,-121.97,37.57,21.0,4342.0,783.0,2172.0,789.0,4.6146,<1H OCEAN,247600.0
18267,-122.07,37.36,21.0,3244.0,426.0,1158.0,415.0,7.5,<1H OCEAN,500001.0
17146,-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9.3198,NEAR OCEAN,500001.0
14289,-117.13,32.74,46.0,3355.0,768.0,1457.0,708.0,2.6604,NEAR OCEAN,170100.0
13593,-117.28,34.11,39.0,1573.0,418.0,1258.0,359.0,1.4896,INLAND,69500.0
2319,-119.7,36.82,25.0,2379.0,540.0,1482.0,484.0,2.3173,INLAND,68200.0
12299,-116.87,33.94,35.0,4448.0,906.0,2736.0,843.0,2.218,INLAND,73400.0
15729,-122.44,37.78,16.0,883.0,236.0,601.0,219.0,2.151,NEAR BAY,146900.0
9330,-122.5,37.96,16.0,100.0,20.0,45.0,25.0,6.1359,NEAR BAY,212500.0
6515,-118.04,34.07,39.0,2451.0,649.0,2536.0,648.0,2.3098,<1H OCEAN,173100.0
5106,-118.31,33.95,44.0,2490.0,430.0,1305.0,411.0,4.8295,<1H OCEAN,149600.0
11984,-117.49,34.02,35.0,2051.0,427.0,1466.0,425.0,3.6711,INLAND,108200.0
4768,-118.36,34.04,34.0,3239.0,806.0,2331.0,765.0,2.0538,<1H OCEAN,125800.0
14774,-117.08,32.59,8.0,2888.0,662.0,2441.0,683.0,2.7048,NEAR OCEAN,153000.0
6799,-118.11,34.1,44.0,2012.0,435.0,1454.0,456.0,3.3229,<1H OCEAN,226600.0
12091,-117.28,33.85,16.0,3498.0,702.0,2372.0,672.0,2.3229,INLAND,118000.0
10097,-117.94,33.93,14.0,999.0,232.0,1037.0,244.0,2.7125,<1H OCEAN,166100.0
15852,-122.43,37.74,52.0,2637.0,539.0,1159.0,497.0,3.8846,NEAR BAY,333100.0
19356,-123.03,38.79,16.0,4047.0,769.0,1998.0,673.0,3.375,<1H OCEAN,171900.0
13541,-117.31,34.14,44.0,1487.0,273.0,972.0,281.0,3.2292,INLAND,86100.0
588,-122.1,37.7,25.0,2973.0,622.0,1413.0,595.0,4.3819,NEAR BAY,209200.0
4796,-118.35,34.03,43.0,2122.0,524.0,1510.0,436.0,2.2273,<1H OCEAN,123300.0
77,-122.28,37.81,19.0,1207.0,243.0,721.0,207.0,1.1111,NEAR BAY,108300.0
12957,-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,INLAND,124500.0
7692,-118.11,33.95,34.0,1723.0,279.0,617.0,252.0,6.7501,<1H OCEAN,400000.0
3469,-118.47,34.3,16.0,2495.0,551.0,2314.0,567.0,3.6736,<1H OCEAN,192200.0
15086,-116.92,32.81,23.0,2668.0,528.0,1510.0,524.0,3.3669,<1H OCEAN,158900.0
11977,-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,INLAND,128500.0
4215,-118.27,34.13,46.0,1613.0,396.0,966.0,416.0,2.9392,<1H OCEAN,230300.0
3556,-118.56,34.25,31.0,1962.0,243.0,697.0,242.0,8.565,<1H OCEAN,500001.0
12562,-121.42,38.54,29.0,1407.0,265.0,556.0,235.0,3.0521,INLAND,108000.0
4746,-118.34,34.05,50.0,2009.0,419.0,1130.0,402.0,3.1944,<1H OCEAN,213500.0
7922,-118.08,33.86,29.0,3260.0,783.0,1969.0,737.0,3.5268,<1H OCEAN,215500.0
20147,-119.08,34.34,23.0,3065.0,723.0,2042.0,698.0,2.7593,<1H OCEAN,194800.0
14861,-117.09,32.65,20.0,1445.0,323.0,573.0,334.0,2.6189999999999998,NEAR OCEAN,145800.0
11071,-117.85,33.83,26.0,1904.0,292.0,945.0,303.0,5.6784,<1H OCEAN,232400.0
215,-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,NEAR BAY,141700.0
5683,-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,3.5109,NEAR OCEAN,225000.0
3819,-118.48,34.2,12.0,3831.0,1083.0,2258.0,967.0,2.4375,<1H OCEAN,255400.0
16776,-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,NEAR OCEAN,256100.0
16411,-121.22,37.93,21.0,336.0,68.0,206.0,73.0,4.75,INLAND,121400.0
18642,-121.99,36.98,25.0,2113.0,422.0,1365.0,439.0,4.6484,NEAR OCEAN,234600.0
8944,-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,2.9167,<1H OCEAN,461100.0
10002,-121.07,39.04,9.0,2374.0,372.0,884.0,333.0,4.5042,INLAND,206400.0
8670,-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,<1H OCEAN,381200.0
6781,-118.16,34.11,31.0,5715.0,1154.0,2639.0,1079.0,4.1661,<1H OCEAN,364400.0
7592,-118.24,33.9,39.0,642.0,129.0,475.0,123.0,1.2083,<1H OCEAN,92600.0
19550,-121.01,37.62,35.0,2074.0,477.0,1687.0,431.0,2.0885,INLAND,73700.0
909,-122.01,37.55,34.0,2791.0,495.0,1276.0,468.0,4.9167,NEAR BAY,256300.0
7211,-118.17,34.03,42.0,882.0,292.0,1248.0,281.0,2.761,<1H OCEAN,120000.0
4078,-118.36,34.15,41.0,3545.0,698.0,1221.0,651.0,4.3,<1H OCEAN,500001.0
1372,-122.11,38.01,41.0,1345.0,272.0,718.0,283.0,3.3831,NEAR BAY,129400.0
17942,-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,<1H OCEAN,246100.0
6763,-118.13,34.1,26.0,3050.0,825.0,2153.0,772.0,3.1103,<1H OCEAN,214100.0
7531,-118.23,33.91,27.0,1694.0,393.0,1890.0,373.0,3.0341,<1H OCEAN,89100.0
16358,-121.29,38.0,12.0,4038.0,1074.0,3440.0,942.0,1.9698,INLAND,112300.0
5100,-118.31,33.97,52.0,1629.0,277.0,819.0,288.0,3.725,<1H OCEAN,142600.0
3863,-118.45,34.16,22.0,4982.0,1358.0,2237.0,1220.0,3.7105,<1H OCEAN,272600.0
10677,-117.77,33.54,47.0,3090.0,652.0,1105.0,582.0,4.1699,<1H OCEAN,373700.0
2289,-119.76,36.8,29.0,3494.0,662.0,1781.0,616.0,2.5893,INLAND,70900.0
19234,-122.69,38.51,18.0,3364.0,501.0,1442.0,506.0,6.6854,<1H OCEAN,313000.0
16947,-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,NEAR OCEAN,407200.0
18047,-121.96,37.25,19.0,1858.0,359.0,790.0,347.0,4.5156,<1H OCEAN,339300.0
13209,-117.72,34.05,8.0,1841.0,409.0,1243.0,394.0,4.0614,INLAND,107000.0
12387,-116.37,33.72,19.0,6190.0,1355.0,2242.0,1043.0,3.0021,INLAND,152300.0
969,-121.89,37.67,20.0,2948.0,471.0,1181.0,474.0,6.0604,INLAND,247900.0
5308,-118.44,34.05,32.0,1880.0,435.0,798.0,417.0,4.7109,<1H OCEAN,500000.0
5009,-118.33,34.02,42.0,2043.0,378.0,869.0,416.0,3.5,<1H OCEAN,181100.0
19135,-122.67,38.31,28.0,1915.0,419.0,930.0,342.0,3.7875,<1H OCEAN,292700.0
6911,-117.95,33.97,33.0,1113.0,145.0,424.0,137.0,8.3474,<1H OCEAN,500001.0
5402,-118.44,34.03,25.0,2059.0,659.0,1349.0,588.0,3.2396,<1H OCEAN,352400.0
6222,-117.93,34.06,37.0,1505.0,262.0,798.0,259.0,5.4635,<1H OCEAN,202100.0
14411,-117.23,32.79,28.0,2453.0,648.0,1082.0,617.0,3.625,NEAR OCEAN,266700.0
5123,-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,3.7143,<1H OCEAN,140300.0
12294,-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549,INLAND,95600.0
13349,-117.64,34.02,10.0,4887.0,930.0,2637.0,831.0,4.0611,INLAND,158000.0
13737,-117.21,34.04,14.0,3063.0,426.0,1570.0,419.0,6.2917,INLAND,224700.0
5958,-117.82,34.12,26.0,3118.0,528.0,1546.0,545.0,5.27,INLAND,209400.0
997,-121.8,37.7,22.0,5533.0,943.0,2474.0,910.0,4.7361,INLAND,216800.0
9209,-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,4.1099,INLAND,113600.0
19503,-121.02,37.66,28.0,1437.0,400.0,806.0,338.0,1.6078,INLAND,125000.0
504,-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,NEAR BAY,147900.0
653,-122.13,37.71,44.0,1421.0,298.0,609.0,270.0,3.5781,NEAR BAY,180000.0
8106,-118.21,33.79,32.0,2020.0,613.0,2557.0,562.0,2.1397,NEAR OCEAN,145300.0
19026,-122.0,38.35,34.0,432.0,65.0,208.0,71.0,5.5435,INLAND,136000.0
17303,-119.53,34.38,22.0,2323.0,727.0,1301.0,478.0,2.7864,NEAR OCEAN,300000.0
18978,-122.01,38.25,16.0,1081.0,181.0,792.0,184.0,4.6779,INLAND,131300.0
11592,-118.04,33.78,26.0,3642.0,557.0,1623.0,569.0,5.8426,<1H OCEAN,259400.0
1609,-122.07,37.86,23.0,1025.0,205.0,263.0,191.0,3.12,NEAR BAY,155000.0
18334,-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,NEAR BAY,356000.0
11118,-117.87,33.84,17.0,2395.0,410.0,1224.0,399.0,5.1182,<1H OCEAN,249200.0
19160,-122.63,38.34,15.0,2153.0,345.0,979.0,335.0,5.1966,<1H OCEAN,325400.0
7399,-118.24,33.96,39.0,643.0,186.0,821.0,191.0,2.5729,<1H OCEAN,97300.0
12628,-121.48,38.5,23.0,2679.0,792.0,1740.0,659.0,1.3679,INLAND,70300.0
20563,-121.75,38.67,9.0,12139.0,2640.0,6837.0,2358.0,3.125,INLAND,132500.0
11930,-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,INLAND,127900.0
11990,-117.53,33.97,34.0,1293.0,215.0,774.0,217.0,3.8906,INLAND,141000.0
9984,-122.59,38.56,43.0,2088.0,379.0,721.0,293.0,4.65,<1H OCEAN,245000.0
814,-122.03,37.61,37.0,1383.0,259.0,808.0,241.0,4.0125,NEAR BAY,161400.0
18963,-122.04,38.27,16.0,8517.0,1910.0,4508.0,1837.0,3.1853,INLAND,129600.0
9407,-122.56,37.9,36.0,1760.0,283.0,562.0,246.0,6.7546,NEAR BAY,402400.0
14703,-117.07,32.8,23.0,2698.0,410.0,1094.0,411.0,5.1782,<1H OCEAN,195100.0
17015,-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,NEAR OCEAN,397800.0
13254,-117.66,34.12,16.0,3853.0,541.0,1726.0,497.0,6.1195,INLAND,251100.0
16902,-122.35,37.58,52.0,2495.0,458.0,1081.0,471.0,4.0855,NEAR OCEAN,410800.0
18108,-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,<1H OCEAN,372700.0
17584,-121.93,37.31,29.0,1377.0,430.0,969.0,399.0,2.6573,<1H OCEAN,252800.0
2342,-119.69,36.82,17.0,1897.0,433.0,1207.0,384.0,1.8021,INLAND,55900.0
3301,-122.61,38.93,14.0,231.0,36.0,108.0,31.0,4.3897,INLAND,71300.0
4862,-118.27,34.03,50.0,395.0,232.0,948.0,243.0,1.7546,<1H OCEAN,175000.0
8030,-118.13,33.84,35.0,3008.0,674.0,1584.0,671.0,3.5465,<1H OCEAN,213200.0
1375,-122.12,38.01,50.0,1738.0,355.0,837.0,363.0,3.609,NEAR BAY,135700.0
4570,-118.27,34.06,30.0,1771.0,788.0,2188.0,764.0,1.5885,<1H OCEAN,154200.0
6728,-118.12,34.11,52.0,2787.0,353.0,1057.0,364.0,10.2317,<1H OCEAN,500001.0
11146,-117.98,33.84,33.0,2291.0,439.0,1187.0,405.0,3.9539,<1H OCEAN,191100.0
73,-122.29,37.81,46.0,12.0,4.0,18.0,7.0,0.4999,NEAR BAY,67500.0
8957,-118.39,34.01,25.0,1101.0,285.0,543.0,294.0,2.3571,<1H OCEAN,340600.0
15924,-122.44,37.72,52.0,1775.0,347.0,1102.0,367.0,4.3125,NEAR BAY,267200.0
16652,-120.66,35.28,31.0,2773.0,844.0,1358.0,794.0,1.4036,NEAR OCEAN,209600.0
5145,-118.26,33.96,40.0,1475.0,347.0,1222.0,298.0,1.5303,<1H OCEAN,95300.0
5113,-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,<1H OCEAN,113200.0
4933,-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,<1H OCEAN,103400.0
8696,-118.34,33.86,35.0,1936.0,343.0,1008.0,346.0,5.4791,<1H OCEAN,285900.0
107,-122.25,37.81,52.0,1758.0,460.0,686.0,422.0,3.1691,NEAR BAY,259400.0
3477,-118.51,34.3,24.0,6145.0,868.0,2710.0,875.0,7.5078,<1H OCEAN,344000.0
2341,-119.68,36.81,13.0,2589.0,413.0,1356.0,435.0,5.0253,INLAND,106200.0
12569,-121.43,38.54,42.0,3321.0,688.0,1346.0,658.0,2.4618,INLAND,101300.0
6382,-118.04,34.16,38.0,1594.0,249.0,633.0,247.0,5.9582,INLAND,350700.0
5250,-118.45,34.1,31.0,6675.0,842.0,2092.0,796.0,11.8442,<1H OCEAN,500001.0
8824,-118.36,34.09,36.0,1616.0,465.0,773.0,429.0,2.6,<1H OCEAN,313600.0
5522,-118.39,33.96,45.0,1436.0,374.0,662.0,292.0,3.625,<1H OCEAN,329400.0
602,-122.09,37.7,33.0,4413.0,1107.0,2239.0,1051.0,2.9861,NEAR BAY,208200.0
4789,-118.32,34.02,47.0,1648.0,346.0,1120.0,338.0,2.0042,<1H OCEAN,114200.0
10107,-117.95,33.92,32.0,1661.0,312.0,1201.0,302.0,4.0,<1H OCEAN,178200.0
12876,-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,INLAND,96500.0
9886,-122.29,38.3,52.0,144.0,54.0,89.0,48.0,1.0096,NEAR BAY,162500.0
15316,-117.36,33.2,19.0,1926.0,557.0,1190.0,483.0,1.3269,NEAR OCEAN,166100.0
9350,-122.57,37.97,47.0,5416.0,1115.0,2177.0,1027.0,3.5055,NEAR BAY,382100.0
2558,-124.19,40.77,30.0,2975.0,634.0,1367.0,583.0,2.4419999999999997,NEAR OCEAN,69000.0
18747,-122.33,40.52,23.0,2801.0,507.0,1318.0,454.0,3.5081,INLAND,116700.0
13200,-117.7,34.06,25.0,2054.0,609.0,2271.0,564.0,2.3049,INLAND,150000.0
6348,-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,INLAND,67500.0
